Time_days,Depth_m,Pressure_Head,FS
60.0,27.2976,-70.024,0.608940670734849
60.0,27.3526,-69.969,0.6089036371917
60.0,27.4076,-69.914,0.6088667522821324
60.0,27.4627,-69.859,0.6088299484522919
60.0,27.5177,-69.804,0.6087933584041847
60.0,27.5727,-69.75,0.608756914330367
60.0,27.6278,-69.695,0.6087205494925361
60.0,27.6828,-69.64,0.6086843950203005
60.0,27.7379,-69.585,0.6086483185814701
60.0,27.7929,-69.53,0.6086124502725168
60.0,27.8479,-69.475,0.608576723644408
60.0,27.903,-69.42,0.6085410732856716
60.0,27.958,-69.365,0.608505627766227
60.0,28.013,-69.31,0.6084703214324153
60.0,28.0681,-69.255,0.6084350896497885
60.0,28.1231,-69.2,0.6084000594883675
60.0,28.1781,-69.145,0.6083651660756185
60.0,28.2332,-69.09,0.608330345540299
60.0,28.2882,-69.035,0.6082957234785686
60.0,28.3432,-68.98,0.6082612357851099
60.0,28.3983,-68.925,0.6082268193383936
60.0,28.4533,-68.87,0.6081925982861597
60.0,28.5084,-68.815,0.6081584474165007
60.0,28.5634,-68.76,0.6081244899251016
60.0,28.6184,-68.705,0.6080906629554664
60.0,28.6735,-68.65,0.6080569046066125
60.0,28.7285,-68.595,0.608023336666926
60.0,28.7835,-68.54,0.6079898970116163
60.0,28.8386,-68.485,0.6079565244549612
60.0,28.8936,-68.431,0.6079233394019757
60.0,28.9486,-68.376,0.6078902804468266
60.0,29.0037,-68.321,0.607857287106679
60.0,29.0587,-68.266,0.6078244784265662
60.0,29.1137,-68.211,0.6077917937071599
60.0,29.1688,-68.156,0.6077591731564247
60.0,29.2238,-68.101,0.6077267344822782
60.0,29.2788,-68.046,0.6076944176797299
60.0,29.3339,-67.991,0.6076621636357342
60.0,29.3889,-67.936,0.6076300887434486
60.0,29.444,-67.881,0.6075980756889457
60.0,29.499,-67.826,0.6075662400007932
60.0,29.554,-67.771,0.6075345228050848
60.0,29.6091,-67.716,0.6075028660950336
60.0,29.6641,-67.661,0.6074713841206217
60.0,29.7191,-67.606,0.6074400186711783
60.0,29.7742,-67.551,0.6074087123886988
60.0,29.8292,-67.496,0.6073775782656482
60.0,29.8842,-67.441,0.607346558743408
60.0,29.9393,-67.386,0.607315597101894
60.0,29.9943,-67.331,0.6072848050966622
60.0,30.0493,-67.276,0.6072541258102149
60.0,30.1044,-67.221,0.607223503149768
60.0,30.1594,-67.166,0.6071930476541294
60.0,30.2145,-67.111,0.607162647964816
60.0,30.2695,-67.056,0.6071324138202154
60.0,30.3245,-67.001,0.6071022893478571
60.0,30.3796,-66.946,0.6070722194776124
60.0,30.4346,-66.891,0.6070423127637672
60.0,30.4896,-66.837,0.6070125139469927
60.0,30.5447,-66.782,0.6069827685572688
60.0,30.5997,-66.727,0.6069531839838066
60.0,30.6547,-66.672,0.6069237055703487
60.0,30.7098,-66.617,0.6068942794371941
60.0,30.7648,-66.562,0.606865011827102
60.0,30.8198,-66.507,0.6068358486770357
60.0,30.8749,-66.452,0.6068067366880375
60.0,30.9299,-66.397,0.6067777809746415
60.0,30.9849,-66.342,0.6067489280573971
60.0,31.04,-66.287,0.6067201252087187
60.0,31.095,-66.232,0.606691476432761
60.0,31.15,-66.177,0.6066629288242306
60.0,31.2051,-66.122,0.6066344302177453
60.0,31.2601,-66.067,0.6066060835245518
60.0,31.3151,-66.012,0.6065778364042881
60.0,31.3702,-65.957,0.6065496372448025
60.0,31.4252,-65.902,0.6065215878815404
60.0,31.4803,-65.847,0.6064935857983552
60.0,31.5353,-65.792,0.6064657321226068
60.0,31.5903,-65.737,0.606437975435628
60.0,31.6454,-65.682,0.606410265028001
60.0,31.7004,-65.627,0.6063827009790154
60.0,31.7554,-65.572,0.606355232411283
60.0,31.8105,-65.517,0.6063278091456041
60.0,31.8655,-65.462,0.6063005302293804
60.0,31.9205,-65.407,0.6062733453179742
60.0,31.9756,-65.352,0.6062462047541056
60.0,32.0306,-65.297,0.6062192065691389
60.0,32.0857,-65.242,0.6061922521075257
60.0,32.1407,-65.187,0.6061654387317177
60.0,32.1957,-65.132,0.606138716966632
60.0,32.2508,-65.077,0.606112038006982
60.0,32.3058,-65.022,0.6060854982248902
60.0,32.3608,-64.967,0.6060590486561436
60.0,32.4159,-64.912,0.6060326409960765
60.0,32.4709,-64.857,0.606006370641491
60.0,32.5259,-64.802,0.60598018913115
60.0,32.581,-64.747,0.605954048653321
60.0,32.636,-64.692,0.6059280436441946
60.0,32.691,-64.637,0.6059021261377752
60.0,32.7461,-64.582,0.6058762488077356
60.0,32.8011,-64.527,0.6058505051440675
60.0,32.8561,-64.472,0.6058248476684435
60.0,32.9112,-64.417,0.6057992295325643
60.0,32.9662,-64.362,0.6057737432943503
60.0,33.0213,-64.307,0.6057482958485337
60.0,33.0763,-64.253,0.6057229791391803
60.0,33.1313,-64.198,0.6056977464844225
60.0,33.1864,-64.143,0.6056725518167783
60.0,33.2414,-64.088,0.6056474861711723
60.0,33.2964,-64.033,0.6056225033339486
60.0,33.3515,-63.978,0.6055975576966993
60.0,33.4065,-63.923,0.6055727393986065
60.0,33.4615,-63.868,0.6055480026871963
60.0,33.5166,-63.813,0.6055233024062885
60.0,33.5716,-63.758,0.6054987278124572
60.0,33.6266,-63.703,0.6054742336075238
60.0,33.6817,-63.648,0.6054497750808226
60.0,33.7367,-63.593,0.6054254406192018
60.0,33.7918,-63.538,0.6054011413434858
60.0,33.8468,-63.483,0.6053769650675657
60.0,33.9018,-63.428,0.6053528672355734
60.0,33.9568,-63.373,0.6053288474663407
60.0,34.0119,-63.318,0.6053048619206225
60.0,34.0669,-63.263,0.6052809972834657
60.0,34.122,-63.208,0.6052571663990703
60.0,34.177,-63.153,0.6052334553959434
60.0,34.232,-63.098,0.6052098205849858
60.0,34.2871,-63.043,0.6051862188338536
60.0,34.3421,-62.988,0.6051627354464724
60.0,34.3971,-62.933,0.6051393271576493
60.0,34.4522,-62.878,0.605115951250932
60.0,34.5072,-62.823,0.605092692217434
60.0,34.5622,-62.768,0.6050695072097122
60.0,34.6173,-62.713,0.6050463539212041
60.0,34.6723,-62.658,0.605023316041756
60.0,34.7273,-62.603,0.6050003511356383
60.0,34.7824,-62.548,0.6049774173002908
60.0,34.8374,-62.493,0.6049545974356213
60.0,34.8925,-62.438,0.604931808217144
60.0,34.9475,-62.383,0.6049091320241726
60.0,35.0025,-62.328,0.6048865270941461
60.0,35.0576,-62.273,0.604863952185142
60.0,35.1126,-62.218,0.604841488904949
60.0,35.1676,-62.163,0.60481909588718
60.0,35.2227,-62.108,0.604796732278757
60.0,35.2777,-62.053,0.6047744789267172
60.0,35.3327,-61.998,0.6047522948552227
60.0,35.3878,-61.943,0.6047301395945527
60.0,35.4428,-61.888,0.6047080932415664
60.0,35.4978,-61.833,0.6046861152054569
60.0,35.5529,-61.778,0.6046641653944754
60.0,35.6079,-61.723,0.6046423231656831
60.0,35.6629,-61.668,0.6046205483078887
60.0,35.718,-61.613,0.6045988011020322
60.0,35.773,-61.558,0.6045771601755644
60.0,35.8281,-61.503,0.6045555465255888
60.0,35.8831,-61.448,0.604534038298573
60.0,35.9381,-61.393,0.6045125959043355
60.0,35.9932,-61.338,0.6044911802335604
60.0,36.0482,-61.283,0.6044698687196771
60.0,36.1032,-61.228,0.604448622138169
60.0,36.1583,-61.173,0.604427401738791
60.0,36.2133,-61.118,0.6044062842516369
60.0,36.2683,-61.063,0.6043852308128002
60.0,36.3234,-61.008,0.6043642030261722
60.0,36.3784,-60.953,0.6043432769280381
60.0,36.4334,-60.898,0.6043224140101395
60.0,36.4885,-60.843,0.6043015762256602
60.0,36.5435,-60.788,0.6042808389264323
60.0,36.5985,-60.733,0.6042601639549751
60.0,36.6536,-60.678,0.6042395136090081
60.0,36.7086,-60.623,0.6042189625650995
60.0,36.7637,-60.568,0.6041984358138653
60.0,36.8187,-60.513,0.6041780075865872
60.0,36.8737,-60.458,0.6041576402998982
60.0,36.9288,-60.403,0.6041372968154758
60.0,36.9838,-60.348,0.6041170507042927
60.0,37.0388,-60.293,0.6040968647211977
60.0,37.0939,-60.238,0.6040767020601359
60.0,37.1489,-60.183,0.6040566356405319
60.0,37.2039,-60.128,0.6040366285508947
60.0,37.259,-60.073,0.6040166443129878
60.0,37.314,-60.018,0.6039967552032934
60.0,37.369,-59.963,0.6039769246395079
60.0,37.4241,-59.908,0.6039571164668424
60.0,37.4791,-59.853,0.6039374023272926
60.0,37.5342,-59.798,0.6039177102769692
60.0,37.5892,-59.743,0.6038981115393756
60.0,37.6442,-59.688,0.6038785700711922
60.0,37.6993,-59.633,0.6038590502472713
60.0,37.7543,-59.578,0.6038396226703986
60.0,37.8093,-59.523,0.6038202516148966
60.0,37.8644,-59.468,0.6038009017677842
60.0,37.9194,-59.413,0.6037816431191995
60.0,37.9744,-59.358,0.6037624402569165
60.0,38.0295,-59.303,0.6037432581760273
60.0,38.0845,-59.248,0.6037241662619518
60.0,38.1395,-59.193,0.603705129411801
60.0,38.1946,-59.138,0.6036861129247162
60.0,38.2496,-59.083,0.6036671855891942
60.0,38.3046,-59.028,0.6036483126076377
60.0,38.3597,-58.973,0.6036294595792853
60.0,38.4147,-58.918,0.6036106947033709
60.0,38.4698,-58.862,0.6035919495119436
60.0,38.5248,-58.807,0.6035732918154707
60.0,38.5798,-58.753,0.6035546873164382
60.0,38.6349,-58.697,0.603536102105705
60.0,38.6899,-58.642,0.6035176034169585
60.0,38.7449,-58.587,0.6034991572475309
60.0,38.8,-58.532,0.603480729978166
60.0,38.855,-58.477,0.6034623882730902
60.0,38.91,-58.422,0.6034440984206887
60.0,38.9651,-58.367,0.6034258270878808
60.0,39.0201,-58.312,0.603407640376628
60.0,39.0751,-58.257,0.6033895048626398
60.0,39.1302,-58.202,0.6033713874953648
60.0,39.1852,-58.147,0.6033533538215755
60.0,39.2402,-58.092,0.6033353707006406
60.0,39.2953,-58.037,0.6033174053609531
60.0,39.3503,-57.982,0.6032995228010546
60.0,39.4054,-57.927,0.6032816577827231
60.0,39.4604,-57.872,0.6032638749427122
60.0,39.5154,-57.817,0.6032461416052343
60.0,39.5705,-57.762,0.6032284254558434
60.0,39.6255,-57.707,0.6032107905944034
60.0,39.6805,-57.652,0.603193204619312
60.0,39.7356,-57.597,0.6031756354858009
60.0,39.7906,-57.542,0.6031581467634987
60.0,39.8456,-57.487,0.6031407063215449
60.0,39.9007,-57.432,0.6031232823814805
60.0,39.9557,-57.377,0.6031059379892434
60.0,40.0107,-57.322,0.6030886412813293
60.0,40.0658,-57.267,0.6030713607422759
60.0,40.1208,-57.212,0.6030541589007685
60.0,40.1759,-57.157,0.6030369730096633
60.0,40.2309,-57.102,0.6030198652562337
60.0,40.2859,-57.047,0.6030028042152488
60.0,40.341,-56.992,0.6029857588024112
60.0,40.396,-56.937,0.6029687906982412
60.0,40.451,-56.882,0.6029518687361061
60.0,40.5061,-56.827,0.6029349620861353
60.0,40.5611,-56.772,0.6029181319282585
60.0,40.6161,-56.717,0.6029013473512563
60.0,40.6712,-56.662,0.6028845777765679
60.0,40.7262,-56.607,0.602867883889595
60.0,40.7813,-56.552,0.6028512048016471
60.0,40.8363,-56.497,0.6028346008716629
60.0,40.8913,-56.442,0.6028180416072262
60.0,40.9464,-56.387,0.6028014968418846
60.0,41.0014,-56.332,0.6027850264499414
60.0,41.0564,-56.277,0.6027686001861514
60.0,41.1115,-56.222,0.6027521881273047
60.0,41.1665,-56.167,0.6027358496688755
60.0,41.2215,-56.112,0.602719554809792
60.0,41.2766,-56.056,0.6027032738671504
60.0,41.3316,-56.001,0.6026870657633119
60.0,41.3866,-55.946,0.6026709007384269
60.0,41.4417,-55.891,0.6026547493470095
60.0,41.4967,-55.836,0.6026386700439321
60.0,41.5517,-55.781,0.6026226333076653
60.0,41.6068,-55.726,0.602606609927298
60.0,41.6618,-55.671,0.6025906578957504
60.0,41.7169,-55.616,0.6025747190379477
60.0,41.7719,-55.561,0.6025588510417826
60.0,41.8269,-55.506,0.6025430247766466
60.0,41.882,-55.451,0.6025272114164391
60.0,41.937,-55.396,0.6025114681961365
60.0,41.992,-55.341,0.6024957662159329
60.0,42.0471,-55.286,0.6024800768769412
60.0,42.1021,-55.231,0.6024644569665294
60.0,42.1571,-55.176,0.6024488778129565
60.0,42.2122,-55.121,0.6024333110418689
60.0,42.2672,-55.066,0.6024178129982504
60.0,42.3222,-55.011,0.6024023552357327
60.0,42.3773,-54.956,0.6023869096018556
60.0,42.4323,-54.901,0.6023715320043643
60.0,42.4873,-54.846,0.6023561942196107
60.0,42.5424,-54.791,0.602340868314431
60.0,42.5974,-54.736,0.6023256097643971
60.0,42.6525,-54.681,0.6023103629304475
60.0,42.7075,-54.626,0.6022951830027277
60.0,42.7625,-54.571,0.6022800421230534
60.0,42.8176,-54.516,0.6022649127181358
60.0,42.8726,-54.461,0.6022498495542172
60.0,42.9276,-54.406,0.6022348249889631
60.0,42.9827,-54.351,0.6022198116616497
60.0,43.0377,-54.296,0.6022048639194768
60.0,43.0928,-55.155,0.60218992725978
60.0,43.1479,-56.046,0.6021750287484033
60.0,43.2031,-56.976,0.602160141303775
60.0,43.2582,-57.947,0.6021453187204762
60.0,43.3133,-58.966,0.6021305338495818
60.0,43.3685,-60.045,0.6021157598168021
60.0,43.4236,-61.19,0.6021010500080132
60.0,43.4787,-62.418,0.6020863774823291
60.0,43.5338,-63.72,0.602071742098184
60.0,43.589,-65.075,0.602057117253936
60.0,43.6441,-66.47,0.6020425557978007
60.0,43.6992,-67.91,0.6020280310625317
60.0,43.7543,-69.401,0.6020135429094002
60.0,43.8095,-70.95,0.6019990650052763
60.0,43.8646,-72.561,0.6019846496687908
60.0,43.9197,-74.245,0.6019702705021807
60.0,43.9748,-76.015,0.6019559273694844
60.0,44.03,-77.893,0.6019415942020325
60.0,44.0851,-79.875,0.6019273227967835
60.0,44.1402,-81.937,0.6019130870213876
60.0,44.1953,-84.033,0.6018988867425822
60.0,44.2505,-86.165,0.6018846961521865
60.0,44.3056,-88.329,0.6018705665332444
60.0,44.3607,-90.528,0.6018564720148306
60.0,44.4158,-92.763,0.6018424124663133
60.0,44.471,-95.04,0.6018283623361105
60.0,44.5261,-97.352,0.6018143724009547
60.0,44.5812,-99.709,0.6018004170474356
60.0,44.6363,-102.063,0.601786496147488
60.0,44.6915,-104.384,0.6017725844023138
60.0,44.7466,-106.633,0.6017587320897899
60.0,44.8017,-108.792,0.6017449138501881
60.0,44.8568,-110.841,0.6017311295579478
60.0,44.912,-112.763,0.6017173541633161
60.0,44.9671,-114.537,0.6017036374526226
60.0,45.0222,-116.153,0.6016899543160665
60.0,45.0774,-117.606,0.6016762798882965
60.0,45.1325,-118.886,0.6016626635916399
60.0,45.1876,-119.995,0.601649080501347
60.0,45.2427,-120.938,0.6016355304960944
60.0,45.2979,-121.721,0.6016219889532084
60.0,45.353,-122.35,0.6016085048159224
60.0,45.4081,-122.839,0.6015950534030163
60.0,45.4632,-123.199,0.6015816345955078
60.0,45.5184,-123.442,0.6015682240098592
60.0,45.5735,-123.581,0.6015548701171374
60.0,45.6286,-123.629,0.6015415484760949
60.0,45.6837,-123.597,0.6015282589700337
60.0,45.7389,-123.495,0.6015149774510802
60.0,45.794,-123.334,0.601501751924929
60.0,45.8491,-123.122,0.6014885581868169
60.0,45.9042,-122.867,0.6014753961222756
60.0,45.9594,-122.576,0.6014622418156906
60.0,46.0145,-122.255,0.6014491428140486
60.0,46.0696,-121.908,0.6014360751456497
60.0,46.1247,-121.541,0.601423038698203
60.0,46.1799,-121.156,0.6014100097850124
60.0,46.235,-120.757,0.6013970355008948
60.0,46.2901,-120.346,0.6013840921038593
60.0,46.3452,-119.926,0.6013711794837403
60.0,46.4004,-119.498,0.6013582741794841
60.0,46.4555,-119.064,0.6013454228401527
60.0,46.5106,-118.624,0.6013326019501726
60.0,46.5658,-118.18,0.6013197882156344
60.0,46.6209,-117.733,0.6013070279553713
60.0,46.676,-117.284,0.601294297821526
60.0,46.7311,-116.832,0.6012815977075339
60.0,46.7863,-116.377,0.6012689045395431
60.0,46.8414,-115.922,0.6012562642015695
60.0,46.8965,-115.466,0.6012436535665646
60.0,46.9516,-115.008,0.6012310725299537
60.0,47.0068,-114.549,0.6012184982348353
60.0,47.0619,-114.09,0.6012059761364978
60.0,47.117,-113.63,0.6011934833255773
60.0,47.1721,-113.17,0.6011810196994455
60.0,47.2273,-112.708,0.6011685626150998
60.0,47.2824,-112.247,0.6011561571050769
60.0,47.3375,-111.785,0.6011437804746357
60.0,47.3926,-111.323,0.6011314326230476
60.0,47.4478,-110.859,0.6011190911182172
60.0,47.5029,-110.396,0.6011068005757948
60.0,47.558,-109.933,0.6010945385126562
60.0,47.6131,-109.469,0.601082304829929
60.0,47.6683,-109.004,0.6010700773034863
60.0,47.7234,-108.539,0.6010579001378519
60.0,47.7785,-108.073,0.601045751058567
60.0,47.8336,-107.608,0.6010336299685728
60.0,47.8888,-107.14,0.6010215148488293
60.0,47.9439,-106.674,0.6010094494983846
60.0,47.999,-106.206,0.6009974118485506
60.0,48.0541,-105.739,0.600985401804041
60.0,48.1093,-105.269,0.6009733975480719
60.0,48.1644,-104.8,0.6009614424797659
60.0,48.2195,-104.331,0.6009495147333634
60.0,48.2747,-103.86,0.60093759264197
60.0,48.3298,-103.389,0.6009257193083002
60.0,48.3849,-102.918,0.60091387301698
60.0,48.44,-102.446,0.6009020536757279
60.0,48.4952,-101.972,0.6008902398150775
60.0,48.5503,-101.499,0.600878474147289
60.0,48.6054,-101.025,0.6008667351550675
60.0,48.6605,-100.551,0.6008550227477953
60.0,48.7157,-100.074,0.6008433156507447
60.0,48.7708,-99.6,0.6008316561909989
60.0,48.8259,-99.127,0.6008200230466402
60.0,48.881,-98.655,0.6008084161286785
60.0,48.9362,-98.183,0.6007968143544823
60.0,48.9913,-97.714,0.6007852596711418
60.0,49.0464,-97.246,0.600773730949464
60.0,49.1015,-96.778,0.6007622281020492
60.0,49.1567,-96.311,0.6007507302357697
60.0,49.2118,-95.844,0.6007392789228121
60.0,49.2669,-95.379,0.6007278532241044
60.0,49.322,-94.914,0.6007164530538017
60.0,49.3772,-94.448,0.6007050577057325
60.0,49.4323,-93.984,0.6006937083821811
60.0,49.4874,-93.519,0.6006823843316372
60.0,49.5425,-93.055,0.6006710854697773
60.0,49.5977,-92.59,0.6006597912748844
60.0,49.6528,-92.125,0.6006485425842514
60.0,49.7079,-91.661,0.6006373188314194
60.0,49.7631,-91.195,0.6006260996314174
60.0,49.8182,-90.73,0.6006149255509268
60.0,49.8733,-90.265,0.6006037761606744
60.0,49.9284,-89.799,0.6005926513789174
60.0,49.9836,-89.332,0.600581531000869
60.0,50.0387,-88.866,0.6005704552366071
60.0,50.0938,-88.399,0.6005594038376205
60.0,50.1489,-87.931,0.6005483767235967
60.0,50.204,-87.463,0.6005373738145757
60.0,50.2592,-86.994,0.6005263751276354
60.0,50.3143,-86.525,0.6005154204337103
60.0,50.3694,-86.055,0.6005044897068621
60.0,50.4246,-85.584,0.6004935630955666
60.0,50.4797,-85.114,0.6004826801106522
60.0,50.5348,-84.643,0.6004718208579964
60.0,50.5899,-84.171,0.600460985260055
60.0,50.6451,-83.698,0.6004501536384674
60.0,50.7002,-83.225,0.6004393651612524
60.0,50.7553,-82.752,0.6004286001079988
60.0,50.8104,-82.279,0.6004178584025022
60.0,50.8656,-81.804,0.6004071205373058
60.0,50.9207,-81.33,0.6003964253420587
60.0,50.9758,-80.856,0.6003857532677928
60.0,51.0309,-80.381,0.6003751042396143
60.0,51.0861,-79.906,0.6003644589187515
60.0,51.1412,-79.431,0.6003538558008455
60.0,51.1963,-78.959,0.6003432755061437
60.0,51.2514,-78.491,0.6003327179610347
60.0,51.3066,-78.027,0.6003221639932496
60.0,51.3617,-77.569,0.6003116517687116
60.0,51.4168,-77.115,0.6003011620746921
60.0,51.472,-76.666,0.6002906758624089
60.0,51.5271,-76.223,0.6002802310532304
60.0,51.5822,-75.784,0.6002698085582988
60.0,51.6373,-75.349,0.600259408306183
60.0,51.6925,-74.919,0.6002490114108768
60.0,51.7476,-74.494,0.6002386554713597
60.0,51.8027,-74.073,0.6002283215620561
60.0,51.8578,-73.658,0.600218009612743
60.0,51.9129,-73.246,0.6002077195534959
60.0,51.9681,-72.839,0.6001974326988399
60.0,52.0232,-72.438,0.600187186250549
60.0,52.0783,-72.041,0.6001769614841986
60.0,52.1335,-71.648,0.600166739833129
60.0,52.1886,-71.261,0.6001565582637475
60.0,52.2437,-70.878,0.600146398170811
60.0,52.2988,-70.501,0.6001362594864391
60.0,52.354,-70.128,0.6001261238006125
60.0,52.4091,-69.761,0.600116027769419
60.0,52.4642,-69.4,0.6001059529447363
60.0,52.5193,-69.043,0.6000958992598191
60.0,52.5745,-68.692,0.6000858484593121
60.0,52.6296,-68.346,0.6000758368928718
60.0,52.6847,-68.007,0.6000658462675135
60.0,52.7398,-67.673,0.6000558765176026
60.0,52.795,-67.344,0.6000459095405046
60.0,52.8501,-67.021,0.6000359813832693
60.0,52.9052,-66.705,0.6000260739060984
60.0,52.9603,-66.394,0.6000161870444445
60.0,53.0155,-66.089,0.6000063028464842
60.0,53.0706,-65.791,0.5999964570604207
60.0,53.1257,-65.499,0.5999866316977235
60.0,53.1809,-65.213,0.5999768089184584
60.0,53.236,-64.934,0.5999670242490912
60.0,53.2911,-64.662,0.5999572598133196
60.0,53.3462,-64.396,0.5999475155484476
60.0,53.4013,-64.137,0.5999377913920367
60.0,53.4565,-63.885,0.5999280696882786
60.0,53.5116,-63.64,0.5999183855987196
60.0,53.5667,-63.401,0.599908721431737
60.0,53.6218,-63.17,0.5998990771259154
60.0,53.677,-62.945,0.5998894351707118
60.0,53.7321,-62.728,0.5998798304397424
60.0,53.7872,-62.522,0.599870245387086
60.0,53.8424,-62.325,0.5998606626099904
60.0,53.8975,-62.14,0.5998511167684056
60.0,53.9526,-61.964,0.599841590424523
60.0,54.0077,-61.799,0.5998320835186667
60.0,54.0629,-61.643,0.5998225787902424
60.0,54.118,-61.496,0.5998131106173912
60.0,54.1731,-61.359,0.599803661704886
60.0,54.2282,-61.232,0.5997942319940168
60.0,54.2834,-61.113,0.5997848043646093
60.0,54.3385,-61.004,0.5997754129164186
60.0,54.3936,-60.903,0.5997660404950544
60.0,54.4487,-60.812,0.5997566870427538
60.0,54.5039,-60.729,0.5997473355780536
60.0,54.559,-60.655,0.5997380199256888
60.0,54.6141,-60.589,0.5997287230703909
60.0,54.6692,-60.533,0.5997194449553244
60.0,54.7244,-60.485,0.5997101687360575
60.0,54.7795,-60.446,0.5997009279656165
60.0,54.8346,-60.415,0.5996917057661673
60.0,54.8898,-60.394,0.5996824853949798
60.0,54.9449,-60.38,0.59967330020341
60.0,55.0,-60.376,0.5996641334156242
65.0,0.0,-96.954,5000000000.0
65.0,0.055,-96.899,9.731507508724286
65.0,0.1101,-96.844,5.156864109834868
65.0,0.1651,-96.789,3.63567239061718
65.0,0.2201,-96.734,2.874730962694112
65.0,0.2752,-96.679,2.4173913895419963
65.0,0.3302,-96.624,2.113097769836568
65.0,0.3852,-96.57,1.8957000436088065
65.0,0.4403,-96.515,1.732367663663628
65.0,0.4953,-96.46,1.6055728962430305
65.0,0.5504,-96.405,1.503957269298976
65.0,0.6054,-96.35,1.4209726696733296
65.0,0.6604,-96.295,1.3518104594462619
65.0,0.7155,-96.24,1.2931844205888112
65.0,0.7705,-96.185,1.2430268995838702
65.0,0.8255,-96.13,1.1995529973682006
65.0,0.8806,-96.076,1.1614454063597919
65.0,0.9356,-96.021,1.1278832813579636
65.0,0.9906,-95.966,1.098048022649493
65.0,1.0457,-95.911,1.0713055338525113
65.0,1.1007,-95.856,1.047281702505359
65.0,1.1557,-95.801,1.025544469278988
65.0,1.2108,-95.746,1.0057479093646426
65.0,1.2658,-95.691,0.9877060687760997
65.0,1.3209,-95.636,0.9711379872585132
65.0,1.3759,-95.582,0.9559233524004999
65.0,1.4309,-95.527,0.9418783379452969
65.0,1.486,-95.472,0.9288502956116478
65.0,1.541,-95.417,0.9167750243199131
65.0,1.596,-95.362,0.9055320085683355
65.0,1.6511,-95.307,0.8950196300575656
65.0,1.7061,-95.252,0.8852034959182488
65.0,1.7611,-95.197,0.8760004869594016
65.0,1.8162,-95.142,0.8673396559284139
65.0,1.8712,-95.087,0.8592032152069596
65.0,1.9262,-95.033,0.8515314243034682
65.0,1.9813,-94.978,0.844272777977249
65.0,2.0363,-94.923,0.8374190581959442
65.0,2.0914,-94.868,0.8309143414542336
65.0,2.1464,-94.813,0.8247544851451089
65.0,2.2014,-94.758,0.8189024257806573
65.0,2.2564,-94.703,0.813335655606992
65.0,2.3115,-94.648,0.8080243992319273
65.0,2.3665,-94.593,0.8029694367304786
65.0,2.4216,-94.538,0.7981355292102992
65.0,2.4766,-94.484,0.7935249013703216
65.0,2.5316,-94.429,0.7891146089160277
65.0,2.5867,-94.374,0.7848843582343523
65.0,2.6417,-94.319,0.7808377721326708
65.0,2.6967,-94.264,0.7769562486894923
65.0,2.7518,-94.209,0.7732232507282278
65.0,2.8068,-94.154,0.7696431931566251
65.0,2.8618,-94.099,0.7662007435006263
65.0,2.9169,-94.044,0.762882208256394
65.0,2.9719,-93.989,0.7596924144355979
65.0,3.0269,-93.935,0.7566185403083123
65.0,3.082,-93.88,0.7536490866879345
65.0,3.137,-93.825,0.7507890527160636
65.0,3.192,-93.77,0.7480275788121457
65.0,3.2471,-93.715,0.7453548880790096
65.0,3.3021,-93.66,0.742776000205757
65.0,3.3572,-93.605,0.7402771523270621
65.0,3.4122,-93.55,0.7378633224871023
65.0,3.4672,-93.495,0.7355260735430804
65.0,3.5223,-93.44,0.7332577655797493
65.0,3.5773,-93.385,0.7310632602520415
65.0,3.6323,-93.331,0.7289352129773715
65.0,3.6874,-93.276,0.7268669522185522
65.0,3.7424,-93.221,0.7248631821314578
65.0,3.7974,-93.166,0.7229174556293371
65.0,3.8525,-93.111,0.7210238991615388
65.0,3.9075,-93.056,0.719187036396137
65.0,3.9625,-93.001,0.7174011654046646
65.0,4.0176,-92.946,0.7156610771179227
65.0,4.0726,-92.891,0.71397110362595
65.0,4.1277,-92.836,0.7123232168374705
65.0,4.1827,-92.781,0.7107216188916501
65.0,4.2377,-92.727,0.7091615943875643
65.0,4.2928,-92.672,0.7076388171005324
65.0,4.3478,-92.617,0.7061572950106358
65.0,4.4028,-92.562,0.7047127874183066
65.0,4.4579,-92.507,0.7033013943691657
65.0,4.5129,-92.452,0.701926933713661
65.0,4.5679,-92.397,0.70058557156559
65.0,4.623,-92.342,0.6992737741439414
65.0,4.678,-92.287,0.6979951755163573
65.0,4.733,-92.232,0.6967462928932172
65.0,4.7881,-92.177,0.6955239092284162
65.0,4.8431,-92.123,0.694331482516293
65.0,4.8981,-92.068,0.6931658349508453
65.0,4.9532,-92.013,0.6920240252131387
65.0,5.0082,-91.958,0.6909093436531679
65.0,5.0633,-91.903,0.6898169178987577
65.0,5.1183,-91.848,0.6887499313433867
65.0,5.1733,-91.793,0.6877056321483259
65.0,5.2284,-91.738,0.6866814651338685
65.0,5.2834,-91.683,0.6856804605943133
65.0,5.3384,-91.628,0.684700082178569
65.0,5.3935,-91.573,0.6837379705599437
65.0,5.4485,-91.518,0.6827970115468723
65.0,5.5035,-91.464,0.6818748597458365
65.0,5.5586,-91.409,0.6809693297096739
65.0,5.6136,-91.354,0.6800831711062905
65.0,5.6687,-91.299,0.6792126439633874
65.0,5.7237,-91.244,0.6783604116276766
65.0,5.7787,-91.189,0.6775244018951339
65.0,5.8338,-91.134,0.6767026786561748
65.0,5.8888,-91.079,0.6758977822209059
65.0,5.9438,-91.024,0.6751077817457769
65.0,5.9989,-90.969,0.6743308704351684
